Review,Sentiment,Polarity
Delicious! Getting again!,Positive,0.5719
"Food was good, staff could have been friendlier.",Positive,0.7096
Great quality food,Positive,0.6249
The mushroom bao is amazing. We get it every time,Positive,0.5859
"JttD the restaurant itself was amazing. I had an issue with my delivery and that’s not on them at all. There was a bit of confusion when I got to the restaurant bc I ended up reordering and did a pick up instead to avoid the same issue from before.
When I arrived to JttD, I was hungry and had four people waiting on me with an equal amount of hunger. If I came off too strongly to the young woman at the desk, I apologize. Due to the error of the previous order, it delayed my family and I from eating by an hour and that wasn’t the young woman’s fault.
The food was AMAZING. Big props to the cooks. And a thank you and apology to the young ladies in the front.
Will definitely be going here again. I just might not do a delivery, though.",Positive,0.8298
Missing protein from rice (shrimp),Negative,-0.296
Food was good,Positive,0.4404
"I ordered the Hella Fat Bastard to go, and when I got home, I was pretty disappointed with there not being a single mozzarella stick in sight. The staff was super busy during the lunch rush, but the sandwich was still incredibly delicious. I will try it again eventually.",Positive,0.6387
"The sandwiches are always pretty good at Ike’s.  However, it cost over $70 for three sandwiches.  That is AFTER the discount (from the monthly plan that I pay extra for).  That comes to $23.33 per sandwich (after tax and tip, and with the discount).  Also, the veggies and sauce/spread were very sparse, so the sandwiches were dry and hard to swallow.  In addition, I paid for extra yellow mustard on the side, which did not arrive.  I’m not going to be ordering from Ike’s on GrubHub (or Uber Eats) due to the exorbitant prices.",Positive,0.6486
There was no onion or tomato and the bread was too hard to eat,Negative,-0.1027
Forgot sauce on my sando which is 97% of why we order here.,Neutral,0.0
The sandwiches were very skimpy for the price. We have eaten here before and had much better sandwiches. Far too expensive for such a skimpy meal.,Positive,0.4404
Food was Very mid.,Neutral,0.0
Fantastic food. Very tasty,Positive,0.5574
"Really good food, a bit spendy for what you get though.",Positive,0.4927
Missing items that I ordered...ingredients looked wilted and brown,Negative,-0.296
Sandwich felt overpriced for the quality and size. The steak wasn’t well prepared and cold. Way too many bread and vegetables for a 20 dollar sandwich,Negative,-0.357
Great sandwich and service,Positive,0.6249
Pricey but food was good,Positive,0.4404
Some of the best sandwiches in the region. I just wish they were less expensive or bigger sandwiches.,Positive,0.7845
Good vegan options,Positive,0.4404
My stomach did not agree with it but it was delicious,Positive,0.7351
"Driver forgot one of two bags at Ike's Sandwiches.  Driver was unwilling to go back to pick up forgotten bag, so I had to go pick it up myself.

The service was unsatifcatory. Please remove tip.",Positive,0.1027
Really great food,Positive,0.659
5/5 Ikes is the best!,Positive,0.6369
Avocado was spoiled and was black and had to remove it from my meal,Neutral,0.0
Terrible communication between Grubhub and the restaurant. The Grubhub driver was excellent with assisting to make sure the order was delivered on time but the communication between the 2 was terrible. Order was delivered very late and is unacceptable.,Negative,-0.4939
"Love the sandwiches, especially any made with halal chicken.   Nothing should be that good",Positive,0.4203
Food was good but they forgot my avocado 🥑,Positive,0.4404
They gave me an empty cup instead of an iced tea.,Negative,-0.2023
"Fabulous vegetarian and vegan options. The vegan meatless ""beef"" is delicious.",Positive,0.7964
It was fantastic,Positive,0.5574
Received wrong flavored chips and received a brownie instead of the cookie. Was not asked for a substitution or communicated about the change.,Negative,-0.4767
The food was cold.,Neutral,0.0
"Great food, great service 5/5",Positive,0.8481
The restaurant didn't pack one of the sandwiches. My wife didn't get dinner.,Neutral,0.0
Didn't follow directions,Neutral,0.0
They didn’t even look at my special requests. Can’t eat certain cheese. They didn’t care,Negative,-0.6908
None at this time,Neutral,0.0
everything was great. Dutch crunch bread didn't look/taste fresh. everything else was spot on,Positive,0.4833
Food wasn't good. Too much mayonnaise,Negative,-0.3412
Everything was as ordered but the food was cold on delivery,Neutral,0.0
"Burgers came with nothing on them. It was just a dry plain burger. No ketchup,  mustard, pickles,  not anything!",Neutral,0.0
"I ordered Shack stack, bacon cheese fries, and a cookies and cream shake 

I received both the burger and fries with the proper modifications, but I only received the straw for the shake. 

I'm not sure whether it was forgotten by the store or misplaced by the courier, but it was a bit disappointing paying for something and not receiving it, but I understand mistakes happen",Negative,-0.765
"The food is good, but one entree was missing. My son didn't get what he ordered and we had to make him something when the whole point was to not cook.",Positive,0.1779
Great. Hot food. On time,Positive,0.6249
Parts of order was wrong,Negative,-0.4767
Did not deliver to my apartment.,Neutral,0.0
The driver did not ring the doorbell so it was left outside for a while.  Amazon driver notified me that my food was outside.,Positive,0.1779
My food was cold. The fries were undercooked and soggy.,Neutral,0.0
"I never received my order. This is the second 
time, my order was never delivered, and now they are closed.",Neutral,0.0
"Very good, I left a good tip",Positive,0.7003
The restaurant was good. The delivery was average.,Positive,0.4404
Driver just left food outside building after giving direction to leave in lobby,Positive,0.3182
"Bbq bacon cheeseburger, French Fries, and chocolate shake were all perfect. Food was hot and fries crispy, shake was cold and all tasted great!",Positive,0.7506
"Delicious! Love the new burger, very tasty.",Positive,0.836
"The fries and shake were good, but the burger was terrible. Soggy lettuce and too much of that sauce. It tasted like mayo gone bad.",Negative,-0.4404
Burger was sloppy lettuce was soggy and the fries were cold and cheese wasn’t sauce it was two slices of American cheese the shake was liquid rather then solid.will not return,Negative,-0.1779
Everything arrived cold except for the milkshake,Neutral,0.0
"Hot food, good burger",Positive,0.4404
"Usually very good. Today it wasn't. Food was cold, milk shake melted. Very disappointing.",Negative,-0.25
It arrived super cold.,Positive,0.5994
Good food. Love there milk shakes,Positive,0.7506
"Delicious, very satisfied!",Positive,0.7579
Delicious but small burger,Positive,0.5719
Too salty and food was cold,Neutral,0.0
Delivery was delayed and shake was melted by the time food arrived.  Burger was bland and lettuce was brown and wilted.,Negative,-0.3818
Food was way colder than it should have been. Oh well,Positive,0.2732
They forgot the sauce for the fries and didn't give me a straw for my shake,Positive,0.1326
Their food is good generally but this veggie sandwich needs some improvement. Not substantial enough. I was hungry within an hour or two.,Positive,0.7717
First time here food was delicious,Positive,0.5719
My food was cold and missing items!,Negative,-0.296
Directions were not followed.  Food left outside in rain and did not follow direction to bring as I am disabled.  Did not knock or ring bell nothing.  Food ice cold by the time I realized should have delivered.  Food was good should have been excellent if hot.  Delivery ruined 1st experienced with this famous restaurant.,Positive,0.5423
Good restaurant but they keep missing items every time I order,Positive,0.1779
The burger was really good. But for the spicy fries all the seasoning was basically all on 1 fry. It's a little pricey for what it is.,Positive,0.4927
"For a boba themed shop, the food is delicious. The Pho tastes like homemade by my mom. Always a plus when I am feeling under the weather.",Positive,0.7717
First time ordered. Result great food prepared to go!,Positive,0.7184
Pho was meh,Negative,-0.0772
"If you’re staying in a hotel, do not order here. The food is delivered in containers that can’t be eaten from, and no utensils are provided. I wasted $25 on soup that I wasn’t able to eat. I highly suggest you try another restaurant.",Negative,-0.4939
"The peanut sauce for the spring rolls tasted really weird, like chemically. The pickled onions leaked in the bag but it wasn’t too bad. Everything else was fine.",Positive,0.4828
Food was hot and very tasty.,Neutral,0.0
"They forgot to put basil, sprouts, and lime in the to go bag for the pho.",Neutral,0.0
Chicken wings wasn't really tasting good. Bun mi was excellent,Positive,0.2705
The soup taste very good.,Positive,0.4404
Pho was good.,Positive,0.4404
"The food was great, but may not order it again because it was way too expensive for 2 items.",Positive,0.6249
"This place does not include any of the standard pho fixins with their bowls—weird choice…but okay, and the owner makes a big deal of saying on Yelp they’ve listened to customer feedback and now include the stuff free of charge—yeah great idea but the delivery service menu does not reflect that. What I have a real problem with is I specifically selected and paid extra for the fixins and did NOT receive them. If this was some super special pho with broth, meat, and noodles so amazing you don’t NEED sprouts, onion, herbs or jalapeño, great—but it’s not. Chicken pho: chicken cooked well but broth flavor meh and noodles like bland stale straw. Beef pho: steak looked good but one note broth mostly tasting of star anise. Ended up throwing out more than half of each as the leftovers didn’t get eaten. Egg roll order is only two rolls which along with everything else just seems chintzy and not good enough for the price. Several better phos in Sacramento so won’t be ordering again.",Positive,0.9818
Pretty good and doesn't make you feel bloated,Positive,0.7269
Not crazy abt this restaurant though my Grubhub service delivered.,Negative,-0.34
Would go again,Neutral,0.0
Scammed me by not delivering all my food,Neutral,0.0
They put cheese on a pizza that clearly said no cheese,Positive,0.4019
Food was cold and the food arrived extremely late,Neutral,0.0
got cold tho,Neutral,0.0
"Arrived perfectly soft and crispy, savory and tasty :)",Positive,0.6369
Good food! Definitely ordering again.,Positive,0.6808
"The pizza was cold by the time it was delivered. I think the rising crust would’ve been better.  Considering my distance from the restaurant, it’d probably be better in person.",Positive,0.7003
The food was good but my order was late,Positive,0.4404
Order arrived super late and was refrigerator cold without a seal,Positive,0.5994
"Blaze is fine 
Grub hub is a disaster",Negative,-0.5106
Food arrived late and cold,Neutral,0.0
The restaurant is great,Positive,0.6249
Order was incorrect and almost 30 minutes late,Neutral,0.0
The food sucks. No flavor or taste.,Negative,-0.4404
Pizza was cold otherwise ok,Positive,0.296
The food was excellent,Positive,0.5719
Food arrived 30 minutes after the predicted time and our pizzas were cold.,Neutral,0.0
they forgot my ranch,Neutral,0.0
The pizzas were cold already.,Neutral,0.0
forgot part of my order,Neutral,0.0
Food was ok,Positive,0.296
Everest gives you a lot of choices and food that’s tastes high quality. I really enjoyed my Chicken Tikka Masala and Samosas. The Naan bread was thick and flavorful too. Would definitely eat here again!,Positive,0.7425
"I impressed everyone at the meeting with the amazing appetizers, thank you!",Positive,0.8555
Great service by driver!,Positive,0.6249
We didn't stay in the restaurant. Restaurant is cute and looks clean when picked up the food.,Positive,0.6908
I have had Lamb Coconut curry elsewhere but this one was not worth it at all. The sauce was made with coconut chaff in it. Was too difficult to eat. Had to trash it.,Negative,-0.1531
Food good as always but in delivery items were leaking into the bag like it was dropped or overturned en route. Just hoping a little more care on delivery next time.,Positive,0.8781
"Normally great, this time they didn't follow the instructions",Positive,0.6249
Meat was dry. No tortillas with order. Food barely warm.,Positive,0.1548
Everything was great!,Positive,0.6249
"Great driver/delivery. I frequent this restaurant and usually am very happy, but this order was not good. Food was so sloppily prepared and wrapped. The driver told me the store workers were arguing over if they gave him the correct order. Just ""meh"" today little disappointed.",Positive,0.7574
"Food arrived 35 minutes late and cold. No communication from driver, and they didn't follow directions of knocking on the door to deliver in person. I watched them take the longest possible route to my house from the restaurant. $32 for relatively good but still VERY cold food. Not worth it.",Positive,0.5859
"Vallejo's is a really good high-end Mexican restaurant with reasonable prices, and it's a really delicious Mexican place and that you make the really traditional refried beans and the rice that tastes 10 times better than anywhere else",Positive,0.8775
Chile Colorado a little spicy for me.,Neutral,0.0
Been patronizing for many years,Neutral,0.0
Im allergic to guac and asked for none but it still had it,Negative,-0.296
"Very good, authentic Mexican.",Positive,0.4404
Food was good but my order was incorrect,Positive,0.4404
Good food inexpensive,Positive,0.4404
Love the food and the people!,Positive,0.6369
Food was great and on time. Driver rang the bell and left the package on the freezing cement porch so the food was cold. I went right to the door when the bell rang and driver was gone. Didn’t wait for me to answer the door.,Positive,0.5719
Sloppily made and the food was not what I thought It was going to be.,Neutral,0.0
KFC has gotten to be really salty. Don't think I will be able to order again from them,Neutral,0.0
Good but forgot the Mashed Potatoes.,Positive,0.4404
It was what we expected,Neutral,0.0
"Restaurant was good. 
It took an hour and 20 minutes to get my food delivered through grub hub. I'll stick to door dash from now on.",Neutral,0.0258
"I didn't  get a receipt  or the total 
Text me the amount  please 
916 670 2879",Positive,0.3182
"No surprises, delicious.",Positive,0.7003
love the food. was hot. from ordering to my door 15 minutes. excellent. will use grub hub again,Positive,0.836
Unique and delicious,Positive,0.5719
Manaao never disappoints!,Positive,0.2924
Delicious food!!! My favorite Thai restaurant!,Positive,0.7717
Food was almost too spicy to eat I always order medium spicy but it was really spicy this time.,Neutral,0.0
"First time ordering from them. Decent food, decent prices. Will order from them again.",Neutral,0.0
"Curry was good, definitely pretty spicy though. Or maybe I'm just weak",Positive,0.7096
Could have had fresh tofu on the stir fry,Positive,0.3182
Food is consistently excellent. We are never dissapointed.,Positive,0.5719
"Restaurant was clean. Friendly staff. 
Soup was salty. I only ate a portion.",Positive,0.7096
Great food! Just wish the prices weren't so high,Positive,0.7783
Drive left order outside the front door I have specific instructions to come to the roll up doors. He did text me the photo of location,Neutral,0.0
Amazing. Delicious. Prompt. Great customer service.,Positive,0.9118
"One of my favorite places for lunch, definitely get the yellow curry with tofu and the Thai Chicken wings",Positive,0.6908
Our order was short items,Neutral,0.0
"Great food, atmosphere and customer service",Positive,0.6249
"Super tasty. Food was warm, like it should be. Really enjoyed it, rather than tossing the whole meal in the garbage, like I've done before because it was cold and awful. This place was great!",Positive,0.9381
The potatoes and carrots were raw! The noodles made me nauseous!,Neutral,0.0
The food was delicious and nicely arranged,Positive,0.765
"Bad food, mean delivery driver",Negative,-0.5423
The Food was soooo delicious 😋,Positive,0.5719
Delicious Thai food in West Sac!,Positive,0.5719
1st time pretty good,Positive,0.7269
The food is absolutely amazing. I found a new favorite dish,Positive,0.796
Good food but I ordered the shrimp and they sent scallops,Positive,0.4404
I love Manaao. Excellent Thai food. Was delivered hot.,Positive,0.836
Good food. Food preference followed. Quick turnaround.,Positive,0.4404
"Yummy, I will definitely order again",Positive,0.7269
Delicious food 🥘,Positive,0.5719
Food was wonderful as always.,Positive,0.5719
Wrong order I ordered 4 carne asada mini tacos and he brought 2 carne asada and 2 cartinas,Negative,-0.4767
The meat was very dry and stringy.  Will not order again.,Neutral,0.0
Yes Our order was late by an hour and she ( Our driver)  did not even attempt to say anything as to why she was so late.,Positive,0.4019
The food was cold and it definitely did not taste fresh,Positive,0.6124
"I ordered 6 things and asked for only green sauce on each item because there is no other way to order it- for the second time. I got ONE green sauce. One. 2 whole breakfast burritos and ONE green sauce. The guacamole is gross and runny, enchilada is too spicy, chips were flavorless and old. Tostada was soggy.",Negative,-0.4767
It's very good.,Positive,0.4404
"I think it's the first time I've ordered from here. It was very good stuff, I'll be back! The flan was prepackaged so meh, but the burrito, taco, and enchiladas were really tasty and full of meat. I tried an item with chicken, beef, and carnitas. They did not disappoint.",Negative,-0.4404
I asked for no cheese and they added cheese,Neutral,0.0
It was ok.,Positive,0.296
Food was incorrect,Neutral,0.0
Food was late and incorrectly assembled. May not order from here again.,Neutral,0.0
"They never give you salsa, we order frequently from here. They also put guacamole under hot rolled tacos. It tasted so bad and were soggy.",Negative,-0.5423
Favorite Mexican restaurant,Positive,0.4588
"The lengua burrito had burnt pieces and was unnecessarily fatty. The flan was store bought, and I would have saved my money.",Positive,0.4215
Always good food,Positive,0.4404
"Meat was super salty. Made it inedible. Did not stay together, very messy and greasy. Ended up eating the tortilla and some chips. Threw 3/4 of it away.",Positive,0.34
California Burrito gave me so much carne asada on my carne asada fries! I was so happy. And my horchata was amazing!,Positive,0.8176
Restaurant is great. Your fees are getting ridiculous,Positive,0.3818
like their food,Positive,0.3612
"Huge breakfast burritos, great service.",Positive,0.7506
"The food tasted good, but when it arrived it was all the different foods were just thrown in together. nothing was separated. the beans and rice were all mixed together and the tacos were burried amongst them. the churros were delicious",Positive,0.765
Always love it,Positive,0.6369
Massive portions but the quality and taste were not there.,Neutral,0.0
"WONDERFUL DELIVERY ON A CHILLY NIGHT -  THANK YOU!!
Driver on time, polite, super nice guy!  Food perfectly cooked & packed up like they really care about how it arrives.  Will recommend both this GRUBHUB and the CA BURRITO STORE HERE IN WEST SAC ON WEST CAPITOL.  What a Nice Surprise!!!!",Positive,0.983
I love California burrito! Food is delicious,Positive,0.836
The restaurant was fine with good food. The driver arrived 40 minutes late which was unacceptable,Positive,0.1779
Our fav restaurant,Positive,0.4588
"First time ordering from here, everythiing hot, flavorful, delicious.  Order was packed with care, like they really pay attention!  Highly recommend due to flavors and kitchen skills!  The delivery driver was on point, so whole thing was XLNT ORDER!  Thanks Grub Hub and Thanks Calif Burrito WS and Thanks Driver, happy customer for sure.",Positive,0.9821
The food is consistently good,Positive,0.4404
Food is really delicious and fast service. Love it,Positive,0.8479
The food was delicious and huge helpings,Positive,0.802
California Burrito is kind of my go-to when I don't feel like cooking. They have great tasting food and decent prices.,Positive,0.7499
"My first time ordering from California Burrito. And they won me over!!!! The flavor, portion size…everything just spot on. They read my notes and did exactly what I asked, no other restaurant has done that. 
The carne nachos for $13.50 were amazing, just the flavors… the meat was not overbooked but tasted marinated and juicy. The cheese is real cheese. I could go on and on. 
You will 100% be satisfied! The churros are infilled and exactly as you want. Crispy, sugary, soft inside, and cinnamony",Positive,0.7845
"It would be nice if the boxes were labeled, but they were good and fresh. Thankd",Positive,0.7906
Very very good!,Positive,0.4404
This place was alot better then the one in woodland.,Positive,0.4404
I love the chicken taco calzone but it'd be better warm or hot.,Positive,0.8402
"The restaurant is fine , your driver stole our food and gave it to someone else",Positive,0.2023
Delicious food... will order again,Positive,0.5719
Holy delicious calzone you need to try it 🫡🇺🇸🦅,Positive,0.5719
Always DELICIOUS Calzones!’ I have a hard time NOT going to this spot every time!,Positive,0.5106
I really like this place.,Positive,0.4201
The food was absolutely amazing!!!!!,Positive,0.624
Did not receive order.,Neutral,0.0
Didn’t pack utensils as requested,Neutral,0.0
Average. Arrived cold,Neutral,0.0
I have yet (out of 3 or 4 orders) to receive an order from here that is correct. I have to go back to Pizza Guys for calzones. Their’s are just as good AND the order is always right.,Positive,0.4404
Great food. Slow service.,Positive,0.6249
"The calzones were delicious but there was only enough dipping sauce for half of the calzone, so you should order extra. Also the calzones were not labeled when they arrived making us open all of them to check which was which.  The driver was friendly.  Would definitely buy again.",Positive,0.8625
Food needs to be at least warm when delivered.,Negative,-0.1695
The food was late then initially indicated by nearly 30 mins and then the driver was rude and just handed the food like he was in a hurry and no hi or hellos.  Def he was not worth the $5 tip he got.   Disappointed for being my first grub order.  Never again.,Negative,-0.4019
I'll order here again.  Delicious,Positive,0.2263
Always late. Always wrong.,Negative,-0.4767
"When my driver arrived at the restaurant, he texted me to say the restaurant had no record of the order. Driver was awesome and waited for them to make our food and then he delivered it. I was disappointed that the restaurant made no attempt to make up for the wait in any way.",Positive,0.25
I really liked the food I had put two different pepperonis and only one type was in it but it's okay it was still very good!,Positive,0.7841
"Honesty was great. Anyone looking for a pizza press replacement, consider this option. The garlic aioli breadsticks were solid.",Positive,0.836
Food was slightly under room temperature. At least this time it wasn't delivered in a Pizza Guys box,Neutral,0.0
Most delicious calzones I've ever had!,Positive,0.5719
Great meal!!! Will definitely order again!!,Positive,0.7783
"I thought the bread was over cooked & then I realized there was some kind of spicy pepperoni or something & realized they brought the wrong order.
I couldn't eat it, I made an omelette instead.

This was my 1st order here. I didn't care for the crust & even if they made the correct order, I think I wouldn't order from this place again.
They couldn't reach the driver & gave me refund",Negative,-0.3404
Excellent. The food was fantastic.,Positive,0.8074
Forgot to add the side sauces to the order but the food is consistently good.,Positive,0.4404
Did not like it took extra 30 minutes to receive our order,Positive,0.3612
Never received my food.,Neutral,0.0
Fantastic calzones!! Only issue I had was that I paid for dipping sauce I didn’t receive. Would have been even better (and five stars) if I’d had that.,Positive,0.7579
Very good. We will order again!,Positive,0.4404
Tasty good value,Positive,0.6486
Delivered to the wrong building down the street. Had to walk over to get it in the dark. Please check the address before leaving food somewhere.,Negative,-0.2023
"I am from Tennessee & let me tell you, this stuff is really good.",Positive,0.4927
The food was pretty good but the coleslaw had a weird taste,Positive,0.6597
About an hour after eating just one chicken tender I was violently sick.,Negative,-0.7964
I’m so glad it’s back! Delicious food every time,Positive,0.7717
Mediocre food for exorbitant prices,Neutral,0.0
Chicken was good but the photo of 3 tenders showed fries in it so I thought I was getting fries but I guess they aren't included,Positive,0.4404
The chicken sandwich was really good. The fries looked amazing and may be great if there wasn't garlic in the seasoning. I wouldn't have ordered the fries if i knew the fries had garlic on them.,Positive,0.902
"Grubhub delivery was great. The food not so much. The Mac and cheese was bland and the cheese sauce tasted watery. The chicken itself tasted a day old and microwaved, and the breading was nasty.",Positive,0.128
"Good food, good crinkle fries.",Positive,0.7003
Always on time and always delicious and actually spicy! Has become our go-to chicken place.,Positive,0.5719
Not good.  Chicken sandwiches tasted weird. Pickles and Mac and cheese packed any flavor. Do not recommend,Positive,0.5719
Chicken wings were dry. The chicken sandwiches did not have a lot of flavor. The secret sauce was not spicy. It was overall okay not the worst or the best chicken I have had,Positive,0.25
Should have some fries with it for 9 dollars but it’s a good sandwich. The pickles were eh,Positive,0.4404
"delicious.  thank you!! (and to the drive, too!)",Positive,0.7351
This place is predictably delicious. Already looking forward to my next meal here.,Positive,0.5719
Delicious as always,Positive,0.5719
"It's made in a bar, not the actual restaurant if you order on Grubhub. Very odd and a notable taste in quality difference",Negative,-0.3182
Excellent.  Generous portions,Positive,0.7906
Love it good food,Positive,0.7964
"The food was great and still hot upon arrival. The chicken tenders were big, nice and spicy but the dry spice was a little weird. The fried pickles were great. So were the crinkle cut fries. The salad was good but I wasn't told what was in it or if I could change it. Didn't want tomatoes. The spiciest option was great for me. Made my nose runny while still keeping its flavor. Would definitely order from here again.",Positive,0.9582
So good! Got it for the 2nd time and it was delicious :),Positive,0.765
The food is delicious.,Positive,0.5719
Good food.  Although picture led me to believe there were fries.  That was extra.,Positive,0.4404
So far it's good.,Positive,0.4404
Food was too salty to eat,Neutral,0.0
delicious but hard to find,Positive,0.5106
"SacVille Hot Chicken makes some mighty fine hot chicken sandwiches. I got the Homerun XXX hot and it was properly spicy, made my heart race a little. Our order arrived very quickly and was still really hot. I would definitely order from here again!",Positive,0.5809
I got the waffle sandwich (hot) and the taco (XXX Hot) loved them both!!! Got dinner last night and can't wait till 11:45 to order today!,Positive,0.5994
The food was quick and even better than I expected.,Positive,0.4404
Delicious hot chicken!,Positive,0.5719
Had high hopes for this place but that was short lived. I ordered the hot chicken sandwich and I was disappointed to find it was not hot at all. No hint of spice at all. Breading is very thin on the chicken but the taste overall was decent.,Negative,-0.0516
LOVE IT!! Food is Delicious!,Positive,0.836
Cancelled order twice on two separate afternoons. Why accept the order then cancel 10 minutes later? It isn't like you're about to close.,Negative,-0.3632
The order was a half an hour late. Then an entire meal (chicken and waffles) was left out. The food I did get was cold and soggy.,Neutral,0.0
Very disorganized. Food was undercooked and incomplete.,Negative,-0.296
"(1/2)It's been nearly a decade since the last time we'd tried Broderick's, and I have to say, it's not as good as we remembered. Flavors weren't well balanced,",Positive,0.27
Driver did not follow instructions,Neutral,0.0
Great local non-chain restaurant.,Positive,0.6249
"Duck burger ordered medium well, arrived overcooked, dry, over salted (that my lips  had reaction). The size of the duck patty was a joke ( small thin and not what you expect for a gourmet burger …. For $24!!  I’ve had Brodericks before, not sure what happened here.",Positive,0.6808
Didn’t get the sauces I ordered.,Neutral,0.0
"Whoever packed the food, they put the fries and the biscuits at the bottom in the same bag with the 12 pieces of chicken. :(",Neutral,0.0
The fried chicken hit the right spot for me.,Neutral,0.0
Chicken was sitting in the heat for HOURSSSSSS,Neutral,0.0
"Restaurant was good, driver did not follow delivery instructions",Positive,0.4404
They made delicious food and i really enjoyed my meal!,Positive,0.807
Delicious and enjoy food in gluten free,Positive,0.8807
"This was ridiculous- my wrap and shake were missing and only sauces and pie were delivered. I have re-ordered, but this is so inconvenient, and how do I get my tip back??",Negative,-0.7783
"Delicious, healthy, easy and safety food.",Positive,0.9022
Healthy n delicious food in gluten free,Positive,0.8658
"$7+ for 6 tiny onion rings barely the length of my pinky? Seriously? Increase your portions for the price, it's absolutely ridiculous.",Negative,-0.2333
Delicious and healthy,Positive,0.7506
"Gross food, messed up order, waited 15 mins for food after our order was supposed to be ready.",Negative,-0.4588
Great vegan food. Always a favorite!,Positive,0.7964
Food is awesome.  Great service.,Positive,0.8481
"Food is terrible imo. Very poor quality, sandwiches tastes like cardboard & the fries taste greasy & old. Just go to burger patch.",Negative,-0.5719
The superfood salad wasn't  what was shown in the picture  it was bigger we with more avocados  that weren't  brown it was disappointing 😕,Positive,0.3875
Food was very cold and soggy. Which sucks cause I love that place,Positive,0.3182
The order was correct except  they left the spinach on which I said no spinach,Neutral,0.0
Food was cold when it arrived. Fries were all mushy,Neutral,0.0
Fries were cold,Neutral,0.0
The desserts are absolutely amazing!,Positive,0.624
Tasted like fish. I got my money back. The fries have always tasted good but also always been cold & soggy - which is weird.,Positive,0.5719
I asked for no peppers and their peppers and someone wrote on the receipt the salads are premade. I'm allergic to peppers. The order was very late.,Negative,-0.296
The food was delicious and my delivery driver was the best! He was so funny and made my day!,Positive,0.8957
Food would have tasted better if hot. I’ll pick up next time.,Neutral,0.0258
Great food and great customer service,Positive,0.8481
"The breakfast menu is addictive, I wish it was served all day!",Positive,0.4019
Delicious and great,Positive,0.8316
Overpriced for the quantity of food.,Neutral,0.0
Great food! Quick!,Positive,0.6249
Go vegan baby,Neutral,0.0
Delicious and usually always correct,Positive,0.5719
Love the food. Great burgers.,Positive,0.8519
The food was very good. I will definitely try it again.,Positive,0.6808
"I thought I was going to get more of a homemade brownie. Instead it was one that came in a wrapper.  But after tasting it I thought it was actually a good tasting brownie.  The peanut butter shake wasn't as good as I hoped for, I drank about 1/2 of it and put the remainder in the freezer in case I am desperate for something sweet or icecream like. I would order from this place again.",Positive,0.7283
"Very good! Slightly wrong on our burger, but still great",Positive,0.6361
"Customer service is lacking. Employee at the register is unwelcoming, waved her hand to get me to go to her without using her words. Felt condescending and came off as rude. Really taken back by that.  Sauce containers in to go order were melted, looked like they threw it on top of the fries when it had oil on it still that may have melted the plastic. Which explains why it tasted like chemicals. Would not be back because I am afraid of the same rude service and laziness",Positive,0.4588
My order cost $91 and was delivered without salad dressing for the salad that was 13$. Lame!!!!,Negative,-0.4215
I'm addicted to this vegan bacon!,Neutral,0.0
Good food & healthy,Positive,0.6808
The driver pulled up with her mother 2 blocks from my house and wouldn’t respond to my calls or texts did not look at instructions to get to my house I had to walk 2 blocks in the cold at night time to meet her for my food and she still tried to argue with me and not give me my food.,Negative,-0.802
Some of the best food I have ever eaten,Positive,0.6369
Order was incorrect and looked like left overs… had to throw it out.,Positive,0.3612
"Shah's is consistently incredible, and I was very excited to see them on Grubhub. Makes figuring out what to eat for lunch at work a much simpler choice. Decided to try the Chicken/Lamb combo over a salad instead of rice and it was fantastic, I usually find salads unsatisfying or overpriced but it was neither. Fries are also top tier, easily. I'd even made a silly mistake on my order and they called me to make sure I got what I actually wanted, THREE times to make sure they got through to me since that's when I figure it's an actual person calling. Food and customer service goes above and beyond. And if you have GH+, the entrees mostly being $13 means you don't have to buy something else to hit the free delivery threshold which quickly increases prices at other places. Shah's will not let you down.",Positive,0.9288
I was worried a gyro might not be enough food but it was  satisfying. Also had to try a piece of fish and the honey cake. Also fantastic. I'm not usually a fry person and typically just don't eat them or order them but the fries were worth it.,Positive,0.743
Great hummus and pitas,Positive,0.1779
Chicken shawarma wrap and gyro were identical except for pita vs thin wrap. No hummus on shawarma and way too much tzatziki. Bland chicken. Soggy fries.,Negative,-0.5267
Food is great 👍,Positive,0.6249
"The food was really good, the only thing I did not like was the fries were a bit undercooked :(",Positive,0.7146
Love their gyro wraps,Positive,0.6369
"My new favorite sandwich in downtown sac! Great falafel, great tzatziki dressing. Go get some, for real!",Positive,0.9042
Good food. Nice staff. Short wait time.,Positive,0.6908
Fresh ingredients and quality prep skills,Positive,0.3182
Very good. Will order again,Positive,0.4404
Food is awful. Worst Cheesesteak of my life. I no longer wish to order from Ghost Kitchens after eating from Pardon My Cheesesteak.,Negative,-0.6597
"Food was meh, and took longer than expected to get here.",Negative,-0.0772
"The food was great! The delivery driver massaged me asking for more of a tip and blackmailed me by expanding my delivery time by 30 minutes until i gave him a higher tip. As soon as i raised my tip amount, my delivery time went back down by 30 minutes. The funny thing is that i was automatically going to give a higher tip upon delivery. I don't like tipping people prior to their service. i tip them based on the quality of their service, not because i have to.  After he messaged me (way before his service was completed), i felt pressured to raise the tip amount because i didn't want him messing with my food or anything like that.",Positive,0.3935
food was good but delivery took long,Positive,0.4404
Food is good. Didn't really follow instructions on one of the items but that's only minor problem.,Positive,0.0516
"amazing food, great flavors, still hot when I got the food.",Positive,0.836
